#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-05-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1331901000.060000	C5hpJ62EKjvbtDNVr8	192.168.202.79	46127	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.060000	CQ7uZu2HtGNngGZl5c	192.168.202.79	50475	192.168.229.251	80	tcp	http	0.020000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.070000	Cozi0S1MAcO3HMgufa	192.168.202.79	46129	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.080000	COdckp4ZoGPteMJ2E4	192.168.202.79	50477	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.090000	CzhIEIizmxUoN6gP7	192.168.202.79	50479	192.168.229.251	80	tcp	http	0.010000	166	214	SF	-	0	ShADfFa	4	382	3	382	(empty)
1331901000.090000	C1XmQf3rzo2wvypAMd	192.168.202.79	46131	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.100000	CsgpR24QiH9oSoh3Fh	192.168.202.79	46133	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.100000	CkzNrm1sDTsMMEeh9k	192.168.202.79	50481	192.168.229.251	80	tcp	http	0.020000	166	214	SF	-	0	ShADfFa	4	382	3	382	(empty)
1331901000.110000	C63se02iw8YjdGaMEa	192.168.202.79	46135	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.120000	CyOt6C4vWuJE2n5pDb	192.168.202.79	50483	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.120000	CRFYpddc0FdD6Zs1	192.168.202.79	46137	192.168.229.254	443	tcp	ssl	0.020000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.130000	C7tneL2opYeE6W20U6	192.168.202.79	50485	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.140000	C0fCTW3eACm4HNT75h	192.168.202.79	46139	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.140000	CIuYWb1zOaIDFu8Dg5	192.168.202.79	50487	192.168.229.251	80	tcp	http	0.020000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.150000	Cz6j3OKSw9aOe3GI4	192.168.202.79	46141	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.160000	ClcI7f3q6nDc0GJTLd	192.168.202.79	50489	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.170000	CeavT14dVasu4fqaDh	192.168.202.79	50491	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.160000	CnEs4J9X4tP4ljHS7	192.168.202.79	46143	192.168.229.254	443	tcp	ssl	0.020000	551	1060	SF	-	0	ShADadfFr	8	975	13	1744	(empty)
1331901000.180000	C8ohCm1egI1Ilo8V1c	192.168.202.79	46145	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.180000	CfIUAd6iXq2sUE4i2	192.168.202.79	50493	192.168.229.251	80	tcp	http	0.020000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.200000	COfSIS1bsh3zWpkbga	192.168.202.76	51655	64.4.23.149	40006	tcp	-	-	-	-	S0	-	0	S	1	52	0	0	(empty)
1331901000.190000	C7hMIS2XiGz2S8O6kj	192.168.202.79	46147	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.200000	CWQnUo4bRUUd8TaOU6	192.168.202.79	50495	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.210000	CQ7wGc1ISKHeHWuzi5	192.168.202.79	50497	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.200000	CIOLuW3fHwOzVpXB0h	192.168.202.79	46149	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.220000	CtNFCp3YIz1O0ER7He	192.168.202.79	46151	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	9	1024	13	1744	(empty)
1331901000.220000	CkTGn021IjmxsCaaIa	192.168.202.79	50499	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.230000	CCJk7B469WCcxBiBCb	192.168.202.79	46153	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.230000	C1ELOca1D4lcjvx1	192.168.202.79	50501	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.240000	CksTEo6ztvFkHWzq	192.168.202.79	50503	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.240000	CVjLuK2cMu6lBh3tzc	192.168.202.79	46155	192.168.229.254	443	tcp	ssl	0.020000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.260000	C6SwUo2lWDfrpgfgVl	192.168.202.79	50504	192.168.229.251	80	tcp	http	0.010000	182	214	SF	-	0	ShADfFa	4	398	3	382	(empty)
1331901000.260000	C7wxPc27tAmXdeD759	192.168.202.79	46158	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.270000	CP58jm4cuOyCrCHGu3	192.168.202.79	50506	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.280000	CEI6Q31xo4lozLEYX5	192.168.202.79	50508	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.270000	Cslsbd3mvy69txr7kg	192.168.202.79	46160	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.290000	C5AfFy35OeBUJUtu7i	192.168.202.79	46162	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.300000	CkmaSu2HSX9ywhObL6	192.168.202.79	46164	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.290000	CdZggy1Jd32OuATlXk	192.168.202.79	50510	192.168.229.251	80	tcp	http	0.020000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.310000	CzomkG3jORxBZv7szi	192.168.202.79	50512	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.320000	Ce51p03CwDrZrvizzf	192.168.202.79	50514	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.310000	CBUvtK1YFAHLr85o53	192.168.202.79	46166	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.330000	CA4V0d4Mt2NKAU1n0l	192.168.202.76	51658	157.56.52.15	40046	tcp	-	3.080000	0	0	S0	-	0	S	2	104	0	0	(empty)
1331901000.330000	CIHNBVWEfxof4LRq8	192.168.202.79	46168	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.340000	CjcEmv2B347HAhFJbd	192.168.202.79	46170	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.330000	Cyyj572vK19FqDm9i1	192.168.202.79	50516	192.168.229.251	80	tcp	http	0.020000	160	214	SF	-	0	ShADfFa	4	376	3	382	(empty)
1331901000.350000	Ciqb7K1g3EiiYw9yJ6	192.168.202.79	46172	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.350000	CpQonySwP4JhmFqCi	192.168.202.79	50518	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.360000	CePaYG3VFtbQhgGSBf	192.168.202.79	50520	192.168.229.251	80	tcp	http	0.010000	160	214	SF	-	0	ShADfFa	4	376	3	382	(empty)
1331901000.370000	CPb5PUvCiKUF9MK13	192.168.202.79	46174	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.370000	C1T2U03bTeAkyUwWm	192.168.202.79	50522	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.380000	CrgaSnmbpIQmm5u39	192.168.202.79	50524	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.380000	CfJxpp2t2T5fptlMBc	192.168.202.79	46176	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.390000	C6sXWm4YwerVIKSeYl	192.168.202.79	46178	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.390000	CMGdtc2NYIEb0dktmg	192.168.202.79	50526	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.400000	ChYUFd3GZeo2hDGvai	192.168.202.79	50528	192.168.229.251	80	tcp	http	0.020000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.400000	C3eV331nt7fjSQJ0r3	192.168.202.79	46180	192.168.229.254	443	tcp	ssl	0.020000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.420000	CIEvUx1yD9VtyaviW5	192.168.202.79	46182	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfrF	8	972	13	1744	(empty)
1331901000.420000	CyYwiz3E4ef26VgA3h	192.168.202.79	50530	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.430000	CQUK7q3uB09gn2HtGa	192.168.202.76	51659	64.4.23.149	80	tcp	-	3.000000	0	0	S0	-	0	S	2	104	0	0	(empty)
1331901000.430000	CGgJfOZIL7HibLVe5	192.168.202.79	50532	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.430000	ChrF8X3DfAb53RPqJe	192.168.202.79	46184	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.440000	CnoGKB4CDdBspC3mak	192.168.202.79	50533	192.168.229.251	80	tcp	http	0.020000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.440000	C7PZ102n5QEuVr1Pt1	192.168.202.79	46187	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	9	1024	13	1744	(empty)
1331901000.460000	CYciZK2Z4Y0jniRWEb	192.168.202.79	50535	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.460000	CEpE2NLCCrrGmfOd	192.168.202.79	46189	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.470000	CyTmiI9p7AV6yOZE4	192.168.202.79	50537	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.470000	CyigCf3O2DY56AebGh	192.168.202.79	46191	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.490000	CRCPw24ZphDBUW1re2	192.168.202.79	46193	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.500000	CAsgOcO0tAffGlxea	192.168.202.100	45673	192.168.27.253	23	tcp	-	-	-	-	REJ	-	0	Sr	1	44	1	40	(empty)
1331901000.480000	CpRygm1C2OBxACM0R7	192.168.202.79	50539	192.168.229.251	80	tcp	http	0.020000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.500000	C8lSdT2ncypjzace4c	192.168.202.79	50541	192.168.229.251	80	tcp	http	0.010000	161	214	SF	-	0	ShADfFa	4	377	3	382	(empty)
1331901000.500000	CTQtJ02yUCs4ytEXv1	192.168.202.79	46195	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.510000	COY2SK2SuechnCqLBb	192.168.202.79	50543	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.510000	Cw6N31Tid4jJ5Zr1h	192.168.202.79	46197	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.520000	CHksrc1RRp4nhVZlW6	192.168.202.79	50545	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.530000	CXds7W3cNRthhahPIe	192.168.202.79	46199	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.530000	CUizGO0zdE2JOgEj5	192.168.202.79	50547	192.168.229.251	80	tcp	http	0.020000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.540000	CMTcqp3gUODEvcKcj2	192.168.202.79	46201	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfrF	8	968	13	1744	(empty)
1331901000.550000	CEizxS2ypsxkd5QF3c	192.168.202.79	50549	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.550000	CdcLuS1M8Z7OGGRWKd	192.168.202.79	46203	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.560000	CQDxiJOnuH1rgn1H4	192.168.202.79	50551	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.570000	CG73uf3JibP1dCRpBh	192.168.202.79	46205	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.570000	CtqOWm1tU2wnaZozR7	192.168.202.79	50553	192.168.229.251	80	tcp	http	0.020000	170	214	SF	-	0	ShADfFa	4	386	3	382	(empty)
1331901000.580000	Cz4G424fjTc21kMTxi	192.168.202.79	46207	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.590000	C4wEQK1PvekaTOklK6	192.168.202.79	50555	192.168.229.251	80	tcp	http	0.010000	170	214	SF	-	0	ShADfFa	4	386	3	382	(empty)
1331901000.590000	CIRfzG38gNVP8Mmvyf	192.168.202.79	46209	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.600000	CrknOV8KMgZSnrH33	192.168.202.79	50557	192.168.229.251	80	tcp	http	0.010000	170	214	SF	-	0	ShADfFa	4	386	3	382	(empty)
1331901000.610000	Cp2WK035qSAKxQLeu8	192.168.202.79	46211	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.610000	CsZH1c4n9tTUfZYpYk	192.168.202.79	50559	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.620000	Csoue72ObXYHztUFm1	192.168.202.79	46213	192.168.229.254	443	tcp	ssl	0.010000	550	1060	SF	-	0	ShADadfFr	8	974	13	1744	(empty)
1331901000.630000	CrecXc33cJ0e3FaD8i	192.168.202.79	46215	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.630000	CzBBt31G4JE5F44Dv3	192.168.202.79	50561	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.640000	Cm0c5y1R3iuZpU2KZ5	192.168.202.79	50563	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.640000	C2pPky3IhsHmcBHOo	192.168.202.79	46217	192.168.229.254	443	tcp	ssl	0.020000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.650000	CY8mxm4Doz5qnKaCTl	192.168.202.79	50565	192.168.229.251	80	tcp	http	0.010000	183	214	SF	-	0	ShADfFa	4	399	3	382	(empty)
1331901000.660000	C4r0cd2k7thQKn1O5e	192.168.202.79	46219	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.670000	Cx0vWj3dJk0672Ovgh	192.168.202.79	46221	192.168.229.254	443	tcp	ssl	0.010000	546	1060	SF	-	0	ShADadfFr	8	970	13	1744	(empty)
1331901000.660000	CDm5OE4ZC1gKP70m4	192.168.202.79	50567	192.168.229.251	80	tcp	http	0.020000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.680000	CwSMqr1HAGOH4fUCc8	192.168.202.79	50569	192.168.229.251	80	tcp	http	0.010000	172	214	SF	-	0	ShADfFa	4	388	3	382	(empty)
1331901000.690000	CREiUN2g5sE2ZHoZHb	192.168.202.79	50571	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.680000	CGyQCX3icrRQTk8JE2	192.168.202.79	46223	192.168.229.254	443	tcp	ssl	0.020000	546	1060	SF	-	0	ShADadfFr	8	970	13	1744	(empty)
1331901000.700000	CVbBRh3oJv2QqRgW9	192.168.202.79	46225	192.168.229.254	443	tcp	ssl	0.010000	546	1060	SF	-	0	ShADadfrF	8	970	13	1744	(empty)
1331901000.710000	CNExcKCdjdtlBSzY4	192.168.202.79	46227	192.168.229.254	443	tcp	ssl	0.010000	546	1060	SF	-	0	ShADadfFr	8	970	13	1744	(empty)
1331901000.700000	CW3cFR365pPAKMrI3f	192.168.202.79	50573	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.720000	CBdZRt3LXfWjchpzla	192.168.202.79	50575	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.720000	CiFdXF4XrS6BM1Ckrk	192.168.202.79	46229	192.168.229.254	443	tcp	ssl	0.010000	548	1060	SF	-	0	ShADadfFr	8	972	13	1744	(empty)
1331901000.730000	CkRp8W1osV2jqx3wR1	192.168.202.79	50577	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.740000	C7YcfG2m1EDNwsQ1gb	192.168.202.79	46231	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.750000	CNgG2i4fl4Sf58FAyl	192.168.202.79	46233	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	9	1020	13	1744	(empty)
1331901000.740000	CTfnE5ePrzRegDV3	192.168.202.79	50579	192.168.229.251	80	tcp	http	0.020000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.760000	CgSr681AQL8521NmR3	192.168.202.79	46235	192.168.229.254	443	tcp	ssl	0.010000	538	1060	SF	-	0	ShADadfrF	8	962	13	1744	(empty)
1331901000.760000	C1NfEh24EB7L5Pjd0g	192.168.202.79	50581	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.770000	C8pDm83pGjWn37g9ui	192.168.202.79	50583	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.770000	CHmJrt1pKBFT4Rd3E5	192.168.202.79	46237	192.168.229.254	443	tcp	ssl	0.020000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.780000	Cv3SVC3RPaU9s8T8P8	192.168.202.79	50585	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.790000	CrOJx74NHNY32rCmDk	192.168.202.79	46239	192.168.229.254	443	tcp	ssl	0.010000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.790000	CrflGb2oBqYQHZGO11	192.168.202.79	50587	192.168.229.251	80	tcp	http	0.020000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.800000	C0AG7z2MjjpVOqkXvd	192.168.202.79	46241	192.168.229.254	443	tcp	ssl	0.010000	538	1060	SF	-	0	ShADadfFr	9	1014	13	1744	(empty)
1331901000.810000	Cs7VjuJdyeY6yatTi	192.168.202.79	50589	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.820000	Cd1U9L3i4MEn5mSYcf	192.168.202.79	50591	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.810000	CzzTdG1vmwELxPECo6	192.168.202.79	46243	192.168.229.254	443	tcp	ssl	0.020000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.830000	CYwF9W2NRwK4qLIJ0g	192.168.202.79	46245	192.168.229.254	443	tcp	ssl	0.010000	534	1060	SF	-	0	ShADadfFr	8	958	13	1744	(empty)
1331901000.840000	CAe5393q87YCYbocwi	192.168.202.79	46247	192.168.229.254	443	tcp	ssl	0.010000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.830000	CqEvE71FftcS0D7zM3	192.168.202.79	50593	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.850000	Cbprjt1ywxf6udnMA5	192.168.202.79	50595	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.850000	Cd5ZVD3prgB6nU9S1	192.168.202.79	46249	192.168.229.254	443	tcp	ssl	0.020000	538	1060	SF	-	0	ShADadfFr	8	962	13	1744	(empty)
1331901000.860000	C2NjRt23mHaW4jxFWc	192.168.202.79	50597	192.168.229.251	80	tcp	http	0.010000	161	214	SF	-	0	ShADfFa	4	377	3	382	(empty)
1331901000.870000	Cim8ojUpVOtFtyvo9	192.168.202.79	46251	192.168.229.254	443	tcp	ssl	0.010000	570	1060	SF	-	0	ShADadfFr	8	994	13	1744	(empty)
1331901000.870000	C9zHui4SYhcu7KWnDl	192.168.202.79	50599	192.168.229.251	80	tcp	http	0.020000	161	214	SF	-	0	ShADfFa	4	377	3	382	(empty)
1331901000.880000	CTXRXg2skuOAoQn9Yi	192.168.202.79	46253	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.890000	CRmXAL3XxhEzeGdcgf	192.168.202.79	46255	192.168.229.254	443	tcp	ssl	0.010000	543	1060	SF	-	0	ShADadfFr	8	967	13	1744	(empty)
1331901000.890000	CRNxwF16lIP6dNSYn6	192.168.202.79	50601	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.900000	CcalqZP7y7ff59hn3	192.168.202.76	51660	157.55.56.150	443	tcp	-	3.000000	0	0	S0	-	0	S	2	104	0	0	(empty)
1331901000.900000	CcvMgW2ihA2427fVL8	192.168.202.79	50603	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.900000	C8iWStr3rrm9Pq7A2	192.168.202.79	46257	192.168.229.254	443	tcp	ssl	0.020000	537	1060	SF	-	0	ShADadfFr	8	961	13	1744	(empty)
1331901000.920000	CjvvrhmtrWeWYGOS9	192.168.202.79	46259	192.168.229.254	443	tcp	ssl	0.010000	537	1060	SF	-	0	ShADadfFr	8	961	13	1744	(empty)
